appid;month;review_count;positive_count;negative_count;steam_purchase_count;early_access_count;avg_playtime_at_review_hrs
935580;2025-07;19;18;1;17;0;9.64
935580;2025-08;7;7;0;7;0;18.99
935580;2025-09;6;6;0;6;0;10.06
935580;2025-10;11;8;3;10;0;10.64
935580;2025-11;8;8;0;8;0;10.45
935580;2025-12;11;9;2;11;0;13.37
935580;2026-01;9;8;1;9;0;50.06
935580;2026-02;13;12;1;13;0;10.56
935580;2026-03;7;7;0;6;0;13.21
935580;2026-04;10;9;1;10;0;12.74
935580;2026-05;5;4;1;5;0;12.31
935680;2024-02;1;0;1;1;0;0.3
935680;2024-07;1;0;1;1;0;0.13
935680;2025-12;1;1;0;1;0;10.37
935880;2024-01;15;14;1;15;0;14.85
935880;2024-02;17;15;2;16;0;18.37
935880;2024-03;21;20;1;20;0;13.96
935880;2024-04;19;18;1;17;0;18.25
935880;2024-05;9;8;1;7;0;15.11
935880;2024-06;12;10;2;10;0;14.44
935880;2024-07;20;20;0;12;0;14.25
935880;2024-08;11;9;2;10;0;11.98
935880;2024-09;7;6;1;6;0;13.95
935880;2024-10;9;8;1;9;0;21.63
935880;2024-11;9;9;0;9;0;34.21
935880;2024-12;19;18;1;19;0;17.15
935880;2025-01;22;21;1;20;0;23.62
935880;2025-02;9;8;1;8;0;11.15
935880;2025-03;19;16;3;19;0;13.08
935880;2025-04;8;6;2;4;0;15.11
935880;2025-05;22;15;7;22;0;10.19
935880;2025-06;20;13;7;14;0;14.3
935880;2025-07;27;18;9;19;0;15.22
935880;2025-08;21;18;3;17;0;23.52
935880;2025-09;23;19;4;20;0;10.01
935880;2025-10;18;8;10;15;0;15.88
935880;2025-11;19;17;2;17;0;13.66
935880;2025-12;15;11;4;11;0;12.71
935880;2026-01;24;18;6;21;0;19.43
935880;2026-02;10;8;2;9;0;18.51
935880;2026-03;10;8;2;8;0;13.31
935880;2026-04;13;10;3;9;0;12.58
935880;2026-05;17;14;3;16;0;13.07
935930;2024-01;3;3;0;3;0;2.46
935930;2024-02;1;1;0;1;0;13.35
935930;2024-03;3;3;0;3;0;26.91
935930;2024-04;3;2;1;3;0;33.17
935930;2024-05;2;2;0;2;0;11.78
935930;2024-07;2;2;0;2;0;14.74
935930;2024-09;1;1;0;1;0;3.85
935930;2024-10;1;1;0;1;0;12.07
935930;2025-01;2;1;1;2;0;14.03
935930;2025-02;2;1;1;2;0;6.01
935930;2025-03;2;1;1;2;0;20.38
935930;2025-04;2;1;1;2;0;20.15
935930;2025-05;1;0;1;1;0;7.1
935930;2025-06;2;2;0;1;0;40.42
935930;2025-07;1;1;0;1;0;11.68
935930;2025-08;2;2;0;2;0;14.21
935930;2025-09;2;1;1;2;0;15.41
935930;2025-11;1;1;0;1;0;24.28
935930;2026-02;1;1;0;1;0;17.47
935930;2026-04;1;1;0;1;0;5.08
935970;2024-01;0;0;0;0;0;0.0
936020;2024-04;1;0;1;1;0;25.55
936020;2024-05;1;1;0;1;0;10.23
936020;2024-07;1;1;0;1;0;11.9
936020;2024-08;1;1;0;1;0;15.58
936020;2024-09;3;3;0;3;0;4.98
936020;2024-11;1;1;0;1;0;0.68
936020;2025-02;1;1;0;1;0;15.9
936070;2024-01;0;0;0;0;0;0.0
936490;2024-01;6;1;5;5;0;5.69
936490;2024-02;3;0;3;3;0;2.59
936490;2024-03;8;1;7;7;0;3.56
936490;2024-04;4;1;3;4;0;8.38
936490;2024-05;3;0;3;3;0;3.75
936490;2024-06;7;1;6;7;0;1.65
936490;2024-07;1;0;1;1;0;2.48
936490;2024-08;1;1;0;1;0;1.17
936490;2024-10;2;1;1;2;0;17.02
936490;2024-11;2;1;1;2;0;9.63
936490;2024-12;5;1;4;5;0;24.24
936490;2025-01;4;2;2;3;0;36.73
936490;2025-02;2;2;0;2;0;7.67
936490;2025-03;1;1;0;1;0;11.93
936490;2025-04;2;0;2;1;0;0.41
936490;2025-05;1;1;0;1;0;8.53
936490;2025-06;5;2;3;5;0;10.0
936490;2025-07;2;1;1;2;0;5.33
936490;2025-09;1;0;1;1;0;10.92
936490;2025-10;2;2;0;1;0;3.25
936490;2025-11;1;0;1;1;0;0.8
936490;2026-01;4;2;2;4;0;3.13
936490;2026-02;1;0;1;1;0;1.02
936490;2026-03;3;0;3;2;0;5.31
936650;2025-01;1;1;0;1;0;8.07
936650;2025-04;2;2;0;1;0;6.31
936650;2025-06;1;1;0;1;0;9.07
936650;2025-08;2;2;0;2;0;5.47
936650;2025-09;1;1;0;1;0;4.5
936650;2025-10;1;1;0;1;0;13.75
936650;2025-11;1;1;0;0;0;7.83
936770;2024-01;0;0;0;0;0;0.0
936820;2024-12;1;0;1;1;0;0.13
936950;2024-01;0;0;0;0;0;0.0
937140;2024-01;0;0;0;0;0;0.0
937320;2024-04;1;1;0;1;0;0.17
937320;2025-01;1;0;1;1;0;0.13
937320;2025-05;1;1;0;1;0;0.53
937320;2026-01;1;0;1;1;0;0.33
937420;2024-01;0;0;0;0;0;0.0
937770;2024-02;1;1;0;1;0;27.7
937770;2024-08;1;1;0;1;0;21.18
937770;2024-09;1;1;0;1;0;2.92
937770;2024-11;1;0;1;1;0;8.25
937770;2024-12;1;1;0;1;0;6.28
937770;2025-01;1;0;1;1;0;3.23
937770;2025-04;1;1;0;1;0;6.2
937770;2025-05;1;1;0;1;0;38.07
937770;2026-03;1;1;0;1;0;4.25
937870;2024-09;1;1;0;1;0;0.17
937930;2024-04;1;1;0;1;0;14.87
937930;2024-07;1;1;0;1;0;9.52
937930;2025-08;1;1;0;1;0;10.08
937930;2026-04;1;1;0;1;0;9.37
937980;2024-01;1;0;1;1;0;0.12
937980;2024-02;2;2;0;2;0;0.22
937980;2024-03;1;1;0;1;0;2.22
937980;2024-04;1;0;1;1;0;0.45
937980;2024-06;3;3;0;3;0;8.28
937980;2024-07;1;1;0;1;0;14.73
937980;2024-08;3;1;2;3;0;6.99
937980;2024-09;1;1;0;1;0;0.43
937980;2024-11;1;1;0;1;0;0.25
937980;2025-01;1;1;0;1;0;6.75
937980;2025-03;1;1;0;1;0;0.1
937980;2025-04;2;2;0;2;0;1.57
937980;2025-07;1;1;0;1;0;0.17
937980;2025-09;1;1;0;1;0;5.83
937980;2025-11;1;1;0;1;0;0.5
937980;2025-12;1;0;1;1;0;0.37
937980;2026-01;1;1;0;1;0;0.12
937980;2026-05;1;1;0;1;0;0.6
938250;2024-01;1;1;0;0;0;0.4
938250;2024-04;1;1;0;1;0;0.28
938250;2024-07;1;1;0;1;0;410.47
938250;2025-12;1;1;0;1;0;0.88
938250;2026-01;1;1;0;0;0;5.05
938320;2024-01;0;0;0;0;0;0.0
938340;2025-03;1;1;0;1;0;0.08
938660;2024-05;1;0;1;1;0;0.43
938660;2024-08;2;2;0;2;0;8.78
938660;2025-11;1;1;0;1;0;0.5
938660;2026-03;1;1;0;1;0;0.17
939000;2024-01;1;0;1;1;0;3.15
939000;2024-03;2;0;2;2;0;0.88
939000;2024-07;1;1;0;1;0;2.47
939000;2024-08;2;2;0;2;0;0.66
939000;2024-09;1;1;0;1;0;0.55
939000;2024-10;1;0;1;1;0;1.87
939000;2024-11;1;1;0;1;0;0.8
939000;2024-12;1;1;0;1;0;2.35
939000;2025-01;2;1;1;2;0;2.07
939000;2025-02;1;0;1;1;0;0.53
939000;2025-06;1;1;0;1;0;1.08
939000;2025-07;2;1;1;2;0;1.34
939000;2025-08;1;1;0;1;0;0.4
939000;2026-03;1;1;0;1;0;0.35
939960;2026-01;107;77;30;102;0;47.2
939960;2026-02;181;130;51;155;0;33.61
939960;2026-03;357;257;100;330;0;21.19
939960;2026-04;180;115;65;168;0;30.22
939960;2026-05;175;125;50;162;0;31.53
939970;2024-04;5;5;0;5;0;5.58
939970;2024-05;3;3;0;3;0;9.39
939970;2024-06;2;2;0;2;0;5.09
939970;2024-07;2;2;0;2;0;4.18
939970;2024-08;1;1;0;1;0;12.92
939970;2024-09;4;3;1;4;0;22.39
939970;2024-11;6;6;0;6;0;8.73
939970;2024-12;2;1;1;2;0;6.03
939970;2025-01;3;3;0;3;0;7.08
939970;2025-02;1;1;0;1;0;0.5
939970;2025-03;4;4;0;4;0;26.56
939970;2025-04;1;1;0;1;0;2.85
939970;2025-05;1;1;0;1;0;13.1
939970;2025-07;1;1;0;1;0;9.45
939970;2025-10;2;2;0;2;0;4.24
939970;2025-11;3;2;1;3;0;5.52
939970;2026-01;1;1;0;1;0;1.3
940240;2026-02;1;0;1;1;0;0.13
940310;2024-01;2;1;1;2;0;12.59
940310;2024-02;3;1;2;2;0;4.24
940310;2024-03;3;2;1;2;0;4.76
940310;2024-04;6;4;2;4;0;3.14
940310;2024-05;4;3;1;4;0;5.35
940310;2024-06;1;1;0;1;0;5.53
940310;2024-07;3;2;1;3;0;2.38
940310;2024-08;6;2;4;6;0;4.53
940310;2024-09;1;1;0;1;0;2.67
940310;2024-10;2;2;0;2;0;7.29
940310;2024-11;4;0;4;4;0;3.45
940310;2024-12;5;2;3;5;0;3.68
940310;2025-01;4;0;4;4;0;4.09
940310;2025-02;3;1;2;2;0;3.04
940310;2025-04;1;1;0;0;0;4.67
940310;2025-05;3;2;1;2;0;2.08
940310;2025-06;5;2;3;4;0;5.01
940310;2025-07;6;4;2;6;0;2.52
940310;2025-08;6;3;3;6;0;5.91
940310;2025-09;3;1;2;3;0;3.17
940310;2025-10;2;2;0;2;0;6.69
940310;2025-11;3;2;1;3;0;7.59
940310;2025-12;2;2;0;2;0;3.67
940310;2026-01;4;2;2;4;0;5.93
940310;2026-02;2;1;1;1;0;4.38
940310;2026-03;1;0;1;1;0;4.6
940310;2026-04;5;1;4;4;0;3.43
940310;2026-05;2;0;2;2;0;4.55
940350;2024-06;1;0;1;0;0;0.22
940350;2024-10;1;0;1;0;0;0.37
940350;2025-03;1;1;0;0;0;0.5
940350;2026-01;2;1;1;0;0;0.15
940350;2026-02;1;1;0;1;0;0.17
941020;2024-05;1;1;0;1;1;1.07
941020;2024-06;1;1;0;1;1;0.63
941020;2024-09;1;1;0;1;1;0.2
941020;2026-01;1;0;1;1;1;0.55
941850;2024-01;1;0;1;1;1;0.18
941850;2024-07;1;0;1;1;1;0.68
941850;2024-08;2;2;0;0;2;2.73
941850;2024-09;1;1;0;0;1;2.6
941850;2024-11;2;1;1;2;2;1.56
941850;2025-01;1;0;1;1;1;0.12
941850;2025-04;1;1;0;0;1;0.25
941850;2025-05;1;0;1;1;1;8.57
941850;2025-08;1;0;1;1;1;0.17
941850;2025-11;1;0;1;0;1;27.82
941850;2026-02;3;3;0;0;3;1.0
942340;2024-01;1;0;1;1;0;0.12
942340;2024-03;1;0;1;1;0;0.17
942340;2024-04;1;0;1;1;0;0.1
942490;2024-01;0;0;0;0;0;0.0
942870;2024-01;0;0;0;0;0;0.0
942970;2025-12;8;8;0;7;0;10.34
942970;2026-01;139;127;12;117;0;8.23
942970;2026-02;219;214;5;189;0;8.01
942970;2026-03;298;278;20;219;0;7.67
942970;2026-04;161;150;11;126;0;7.49
942970;2026-05;175;161;14;157;0;7.19
943950;2024-01;0;0;0;0;0;0.0
944080;2024-01;9;8;1;7;0;5.12
944080;2024-02;7;7;0;7;0;5.88
944080;2024-03;12;12;0;11;0;5.22
944080;2024-04;9;8;1;7;0;5.58
944080;2024-05;9;8;1;8;0;7.16
944080;2024-06;7;6;1;7;0;6.55
944080;2024-07;13;12;1;13;0;6.45
944080;2024-08;3;3;0;3;0;7.05
944080;2024-09;9;8;1;7;0;7.51
944080;2024-10;8;8;0;6;0;7.26
944080;2024-11;4;3;1;4;0;3.89
944080;2024-12;9;8;1;8;0;5.23
944080;2025-01;8;6;2;7;0;5.86
944080;2025-02;11;11;0;10;0;5.92
944080;2025-03;9;8;1;9;0;5.6
944080;2025-04;6;5;1;5;0;5.97
944080;2025-05;14;12;2;13;0;6.24
944080;2025-06;10;9;1;9;0;6.58
944080;2025-07;5;5;0;5;0;12.26
944080;2025-08;14;12;2;14;0;6.1
944080;2025-09;15;15;0;14;0;5.56
944080;2025-10;23;18;5;21;0;9.56
944080;2025-11;15;13;2;14;0;5.56
944080;2025-12;12;10;2;12;0;4.61
944080;2026-01;19;19;0;19;0;6.12
944080;2026-02;16;11;5;14;0;4.24
944080;2026-03;18;15;3;15;0;6.76
944080;2026-04;10;10;0;10;0;8.24
944080;2026-05;14;13;1;13;0;5.3
945360;2026-05;1000;932;68;883;0;32.54
945490;2024-02;3;3;0;3;0;19.04
945490;2024-03;1;1;0;1;0;2.23
945490;2024-04;1;1;0;1;0;12.08
945490;2024-06;1;1;0;1;0;3.93
945490;2024-07;1;1;0;1;0;0.45
945490;2024-08;1;1;0;1;0;0.93
945490;2024-09;1;0;1;1;0;7.08
945490;2024-10;1;1;0;1;0;14.23
945490;2025-04;2;2;0;2;0;9.98
945490;2025-11;1;1;0;1;0;1.0
945490;2025-12;1;1;0;1;0;2.43
945490;2026-03;2;2;0;2;0;1.78
945530;2024-01;0;0;0;0;0;0.0
945550;2024-03;1;1;0;1;0;0.55
945550;2024-04;1;1;0;1;0;0.35
945550;2025-08;3;3;0;3;0;0.14
945550;2025-11;2;2;0;2;0;0.72
945870;2024-01;0;0;0;0;0;0.0
946040;2024-02;2;1;1;2;0;196.29
946040;2024-03;2;2;0;2;0;1.63
946040;2024-04;1;1;0;1;0;0.85
946040;2024-05;3;1;2;3;0;47.07
946040;2024-06;3;2;1;3;0;78.45
946040;2024-07;2;2;0;2;0;230.69
946040;2024-08;1;1;0;1;0;42.33
946040;2024-09;3;1;2;3;0;40.04
946040;2024-10;1;0;1;1;0;2.92
946040;2024-11;3;3;0;3;0;88.63
946040;2024-12;1;0;1;1;0;2.57
946040;2025-01;2;2;0;2;0;85.97
946040;2025-04;4;4;0;4;0;128.49
946040;2025-05;1;1;0;1;0;5.27
946040;2025-07;2;2;0;2;0;18.54
946040;2025-08;2;1;1;2;0;62.22
946040;2025-09;2;1;1;2;0;0.39
946040;2025-10;3;2;1;3;0;9.42
946040;2025-11;4;4;0;4;0;39.83
946040;2025-12;2;1;1;2;0;44.43
946040;2026-01;1;1;0;1;0;32.32
946040;2026-02;1;1;0;1;0;1.65
946040;2026-03;1;0;1;1;0;5.57
946040;2026-04;1;1;0;1;0;10.82
946040;2026-05;1;1;0;1;0;2.52
946610;2024-01;4;3;1;3;4;16.17
946610;2024-02;16;14;2;16;16;16.52
946610;2024-03;4;3;1;4;4;8.51
946610;2024-04;4;4;0;4;4;15.73
946610;2024-05;2;2;0;0;2;67.72
946610;2024-06;7;7;0;6;7;16.94
946610;2024-07;8;8;0;8;8;34.02
946610;2024-08;11;8;3;10;11;64.95
946610;2024-09;12;10;2;12;12;30.13
946610;2024-10;6;4;2;5;6;76.72
946610;2024-11;4;4;0;3;4;43.01
946610;2024-12;7;6;1;7;7;17.05
946610;2025-01;13;10;3;13;13;35.46
946610;2025-02;13;10;3;12;13;23.44
946610;2025-03;20;16;4;20;20;20.08
946610;2025-04;7;7;0;6;7;36.24
946610;2025-05;8;6;2;8;8;23.48
946610;2025-06;7;6;1;7;7;28.89
946610;2025-07;8;8;0;8;8;20.85
946610;2025-08;10;9;1;10;10;50.9
946610;2025-09;5;5;0;4;5;18.46
946610;2025-10;8;8;0;8;8;26.16
946610;2025-11;5;5;0;5;5;27.8
946610;2025-12;14;12;2;14;14;45.08
946610;2026-01;11;11;0;11;11;51.44
946610;2026-02;5;3;2;5;5;24.4
946610;2026-03;13;11;2;11;13;28.47
946610;2026-04;13;12;1;11;13;11.91
946610;2026-05;6;6;0;6;6;37.27
946800;2024-02;3;2;1;1;0;1114.21
946800;2024-06;3;2;1;2;0;0.15
946800;2024-07;1;0;1;0;0;0.18
946800;2024-10;1;1;0;1;0;97.98
946800;2024-11;1;1;0;1;0;0.45
946800;2024-12;1;1;0;0;0;0.23
946800;2025-01;2;0;2;0;0;0.17
946800;2025-02;1;1;0;0;0;0.1
946800;2025-03;2;2;0;2;0;0.17
946800;2025-05;1;1;0;1;0;0.12
946800;2025-07;3;2;1;3;0;0.33
946800;2025-09;1;0;1;1;0;0.08
946800;2025-11;1;1;0;1;0;0.38
946800;2025-12;1;1;0;1;0;0.23
946800;2026-02;1;1;0;1;0;0.17
946800;2026-04;1;1;0;1;0;12.63
946950;2024-01;0;0;0;0;0;0.0
947430;2025-10;1;1;0;1;0;59.72
947600;2024-01;17;14;3;15;0;2.0
947600;2024-02;14;11;3;11;0;2.21
947600;2024-03;8;6;2;8;0;1.87
947600;2024-04;10;8;2;10;0;1.15
947600;2024-05;10;8;2;10;0;3.61
947600;2024-06;9;7;2;9;0;1.24
947600;2024-07;10;9;1;10;0;1.71
947600;2024-08;8;4;4;8;0;2.11
947600;2024-09;8;7;1;8;0;3.79
947600;2024-10;3;3;0;3;0;1.08
947600;2024-11;10;4;6;10;0;1.52
947600;2024-12;15;13;2;13;0;2.9
947600;2025-01;13;11;2;13;0;3.21
947600;2025-02;2;2;0;2;0;2.67
947600;2025-03;7;7;0;6;0;2.63
947600;2025-04;3;2;1;3;0;2.65
947600;2025-05;2;1;1;2;0;1.19
947600;2025-06;2;1;1;2;0;0.33
947600;2025-07;9;7;2;9;0;1.39
947600;2025-08;3;3;0;3;0;1.71
947600;2025-09;9;8;1;9;0;3.54
947600;2025-10;3;1;2;3;0;0.76
947600;2025-11;5;5;0;5;0;2.74
947600;2025-12;2;2;0;2;0;1.4
947600;2026-01;4;3;1;4;0;2.53
947600;2026-02;11;9;2;10;0;2.08
947600;2026-03;14;9;5;14;0;2.4
947600;2026-04;4;3;1;4;0;1.73
947600;2026-05;4;3;1;4;0;0.94
948420;2024-02;1;1;0;1;0;2.25
948420;2024-06;1;1;0;1;0;3.53
948420;2024-11;1;1;0;1;0;0.18
948420;2024-12;1;1;0;1;0;0.93
948420;2025-01;1;1;0;1;0;0.4
948420;2025-05;1;1;0;1;0;0.13
948420;2025-08;1;1;0;1;0;32.57
948420;2025-11;1;1;0;1;0;0.92
948790;2024-06;1;1;0;1;0;0.28
949060;2024-01;3;3;0;3;0;11.45
949060;2024-02;4;4;0;4;0;1.08
949060;2024-03;6;6;0;6;0;3.51
949060;2024-04;3;3;0;3;0;5.74
949060;2024-05;6;6;0;6;0;2.6
949060;2024-06;4;4;0;4;0;1.03
949060;2024-07;4;4;0;4;0;70.66
949060;2024-08;4;4;0;4;0;15.15
949060;2024-09;3;2;1;3;0;3.1
949060;2024-10;1;0;1;1;0;0.17
949060;2024-11;3;3;0;3;0;1.28
949060;2024-12;3;2;1;3;0;0.95
949060;2025-01;4;4;0;4;0;2.65
949060;2025-02;6;4;2;6;0;2.83
949060;2025-03;2;2;0;2;0;1.58
949060;2025-04;3;3;0;3;0;1.24
949060;2025-05;2;1;1;2;0;6.9
949060;2025-06;3;2;1;3;0;1.04
949060;2025-07;1;0;1;1;0;3.92
949060;2025-08;3;2;1;3;0;13.37
949060;2025-09;2;2;0;2;0;1.38
949060;2025-10;2;2;0;2;0;0.5
949060;2025-11;7;6;1;7;0;3.78
949060;2026-01;1;1;0;1;0;0.2
949060;2026-02;1;0;1;1;0;2.0
949060;2026-03;1;1;0;1;0;3.15
949060;2026-04;3;1;2;3;0;14.11
949060;2026-05;2;2;0;2;0;0.44
949230;2026-04;7;5;2;6;0;90.0
949230;2026-05;992;688;304;719;0;103.32
949290;2024-01;28;23;5;27;0;21.68
949290;2024-02;11;8;3;9;0;26.14
949290;2024-03;30;23;7;27;0;34.73
949290;2024-04;14;10;4;12;0;37.55
949290;2024-05;26;20;6;21;0;28.52
949290;2024-06;11;10;1;8;0;24.37
949290;2024-07;17;15;2;15;0;24.8
949290;2024-08;13;9;4;7;0;47.63
949290;2024-09;2;2;0;0;0;16.6
949290;2024-10;6;2;4;5;0;28.37
949290;2024-11;6;5;1;3;0;12.68
949290;2024-12;14;10;4;12;0;34.22
949290;2025-01;8;6;2;7;0;62.84
949290;2025-02;2;2;0;2;0;37.54
949290;2025-03;15;13;2;13;0;16.96
949290;2025-04;12;9;3;11;0;16.63
949290;2025-05;8;7;1;8;0;79.15
949290;2025-06;6;6;0;4;0;35.24
949290;2025-07;16;13;3;14;0;20.05
949290;2025-08;8;5;3;7;0;43.91
949290;2025-09;5;5;0;5;0;88.26
949290;2025-10;32;27;5;29;0;16.15
949290;2025-11;9;7;2;8;0;40.01
949290;2025-12;5;5;0;5;0;24.36
949290;2026-01;5;4;1;3;0;15.44
949290;2026-02;6;3;3;4;0;38.83
949290;2026-03;10;6;4;10;0;24.35
949290;2026-04;9;8;1;7;0;30.06
949290;2026-05;3;3;0;3;0;24.77
949450;2025-08;4;3;1;4;0;0.25
949450;2025-09;2;2;0;2;0;10.18
949450;2025-10;2;2;0;2;0;1.57
949450;2025-11;2;2;0;2;0;5.28
949450;2026-02;1;1;0;1;0;42.02
949450;2026-04;2;2;0;2;0;1.83
950380;2024-01;1;1;0;1;0;0.47
950380;2024-05;1;1;0;1;0;10.57
950380;2024-09;1;1;0;1;0;2.6
950380;2025-09;1;0;1;1;0;3.95
950380;2025-11;1;1;0;1;0;1.0
951030;2024-01;0;0;0;0;0;0.0
951260;2024-01;1;1;0;1;0;32.25
951260;2024-05;2;2;0;2;0;44.62
951260;2024-10;1;1;0;1;0;184.57
951260;2025-02;1;1;0;1;0;8.4
951260;2025-03;2;0;2;2;0;0.52
951260;2025-05;1;1;0;1;0;13.22
951260;2025-10;1;1;0;1;0;97.63
951260;2025-12;1;1;0;1;0;75.68
951260;2026-01;1;1;0;1;0;14.32
951260;2026-02;1;0;1;1;0;9.97
951260;2026-04;1;0;1;1;0;0.68
951360;2024-11;1;1;0;1;0;6.43
951360;2025-10;1;1;0;1;0;0.13
951360;2025-11;1;1;0;1;0;0.22
951360;2025-12;1;1;0;1;0;4.4
951570;2024-01;1;0;1;1;0;0.25
951570;2024-10;1;1;0;1;0;2.3
951570;2025-03;1;1;0;1;0;13.17
951570;2025-04;1;0;1;1;0;1.18
951570;2025-12;1;0;1;1;0;4.05
951570;2026-04;1;1;0;1;0;1.5
951820;2024-01;18;16;2;18;18;9.58
951820;2024-02;4;4;0;4;4;9.75
951820;2024-03;8;7;1;8;8;8.41
951820;2024-04;4;3;1;4;4;13.18
951820;2024-05;2;2;0;2;2;4.23
951820;2024-06;8;7;1;8;8;6.66
951820;2024-07;3;1;2;3;3;1.39
951820;2024-08;7;6;1;7;7;11.04
951820;2024-09;4;3;1;4;4;19.5
951820;2024-10;5;5;0;5;5;1.99
951820;2024-11;2;1;1;2;2;6.47
951820;2024-12;10;6;4;9;10;10.27
951820;2025-01;3;2;1;3;3;6.08
951820;2025-02;2;1;1;2;2;3.46
951820;2025-03;1;1;0;1;1;12.68
951820;2025-04;1;0;1;1;1;4.78
951820;2025-05;3;2;1;3;3;12.21
951820;2025-06;6;3;3;6;6;3.8
951820;2025-07;7;4;3;7;2;8.0
951820;2025-08;8;6;2;8;0;8.46
951820;2025-09;7;6;1;7;0;8.84
951820;2025-10;4;1;3;4;0;8.21
951820;2025-11;7;5;2;7;0;11.47
951820;2025-12;6;3;3;5;0;8.67
951820;2026-01;3;2;1;3;0;12.64
951820;2026-02;1;0;1;1;0;1.65
951820;2026-03;2;0;2;2;0;10.44
951820;2026-04;1;1;0;1;0;16.12
951820;2026-05;2;1;1;2;0;11.0
951920;2024-01;0;0;0;0;0;0.0
952060;2026-05;1000;885;115;791;0;10.98
952420;2024-02;1;1;0;1;0;5.6
952420;2024-03;2;2;0;2;0;6.17
952420;2024-04;1;1;0;1;0;6.55
952420;2024-05;4;2;2;4;0;4.3
952420;2024-06;1;0;1;1;0;1.97
952420;2024-07;3;3;0;3;0;4.59
952420;2024-08;2;2;0;1;0;2.45
952420;2024-10;1;1;0;1;0;7.78
952420;2024-12;2;2;0;2;0;6.45
952420;2025-01;2;2;0;2;0;3.27
952420;2025-02;1;0;1;1;0;2.25
952420;2025-03;1;1;0;1;0;1.53
952420;2025-04;3;3;0;3;0;6.47
952420;2025-05;1;1;0;0;0;5.47
952420;2025-07;2;2;0;2;0;5.97
952420;2025-08;1;1;0;1;0;2.28
952420;2025-09;1;1;0;1;0;2.22
952420;2025-10;2;2;0;2;0;3.84
952420;2025-11;1;1;0;1;0;1.37
952420;2026-01;1;1;0;1;0;2.35
952420;2026-03;1;1;0;1;0;3.7
952710;2024-01;0;0;0;0;0;0.0
952850;2024-01;0;0;0;0;0;0.0
952970;2024-01;0;0;0;0;0;0.0
953230;2024-01;1;1;0;1;0;0.83
953230;2024-03;1;1;0;1;0;0.98
953230;2024-06;1;1;0;1;0;19.42
953230;2024-08;1;0;1;1;0;0.1
953230;2025-02;1;0;1;1;0;0.83
953230;2025-03;1;1;0;1;0;1.02
953230;2025-06;1;0;1;1;0;0.77
953230;2026-04;1;1;0;1;0;16.13
953900;2024-01;3;3;0;2;0;5.39
953900;2024-02;1;1;0;1;0;0.8
953900;2024-03;1;1;0;1;0;5.08
953900;2024-04;1;1;0;1;0;6.7
953900;2024-05;5;4;1;5;0;3.78
953900;2024-06;4;3;1;4;0;4.77
953900;2024-07;6;6;0;5;0;4.27
953900;2024-08;1;0;1;1;0;0.45
953900;2024-09;2;0;2;2;0;3.18
953900;2024-10;2;2;0;2;0;2.57
953900;2024-11;3;3;0;3;0;3.62
953900;2024-12;1;1;0;1;0;0.37
953900;2025-01;3;2;1;2;0;34.24
953900;2025-02;2;1;1;1;0;6.86
953900;2025-03;1;1;0;1;0;5.23
953900;2025-04;3;2;1;3;0;8.43
953900;2025-05;1;1;0;1;0;4.23
953900;2025-06;2;1;1;2;0;1.63
953900;2025-07;3;3;0;3;0;11.89
953900;2025-08;4;4;0;3;0;5.75
953900;2025-09;3;1;2;3;0;7.02
953900;2025-10;3;1;2;3;0;5.24
953900;2025-11;2;1;1;2;0;5.93
953900;2025-12;3;3;0;3;0;4.78
953900;2026-01;3;2;1;3;0;1.85
953900;2026-02;2;2;0;2;0;6.37
953900;2026-03;3;2;1;3;0;3.27
953900;2026-04;2;1;1;1;0;11.23
953900;2026-05;1;1;0;1;0;6.08
954210;2024-01;0;0;0;0;0;0.0
954360;2024-01;0;0;0;0;0;0.0
955050;2024-09;20;14;6;20;0;1.25
955050;2024-10;48;36;12;43;0;1.99
955050;2024-11;34;23;11;31;0;2.19
955050;2024-12;51;42;9;50;0;7.81
955050;2025-01;59;34;25;56;0;1.53
955050;2025-02;40;27;13;35;0;1.65
955050;2025-03;47;30;17;45;0;2.23
955050;2025-04;54;34;20;47;0;2.55
955050;2025-05;64;45;19;61;0;4.07
955050;2025-06;59;42;17;59;0;1.78
955050;2025-07;44;28;16;43;0;1.83
955050;2025-08;60;34;26;60;0;1.74
955050;2025-09;61;47;14;56;0;1.67
955050;2025-10;42;26;16;39;0;2.12
955050;2025-11;19;10;9;19;0;2.94
955050;2025-12;61;30;31;59;0;1.69
955050;2026-01;49;33;16;43;0;2.06
955050;2026-02;55;32;23;51;0;390.71
955050;2026-03;39;26;13;37;0;2.12
955050;2026-04;29;18;11;26;0;2.29
955050;2026-05;65;37;28;32;0;1.72
956470;2024-01;0;0;0;0;0;0.0
956480;2024-01;0;0;0;0;0;0.0
956820;2024-01;0;0;0;0;0;0.0
956990;2024-01;1;0;1;0;0;2.53
956990;2024-08;1;1;0;0;0;1.93
956990;2024-09;1;1;0;0;0;0.38
956990;2024-10;1;1;0;0;0;0.28
956990;2024-11;2;1;1;0;0;1.1
956990;2025-01;2;1;1;1;0;0.29
956990;2025-07;1;1;0;1;0;2.07
956990;2025-08;1;1;0;1;0;2.07
956990;2026-04;1;1;0;1;0;0.12
957370;2024-01;0;0;0;0;0;0.0
957570;2024-03;1;1;0;1;0;3.47
957570;2024-11;1;1;0;0;0;508.53
957570;2025-03;1;1;0;1;0;76.82
957570;2025-06;1;0;1;1;0;0.85
